FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
10.349731	8.831787	0.009247
10.364990	8.831787	0.007660
10.380249	8.863525	0.008301
10.394897	8.876343	0.007965
10.410156	8.895264	0.007019
10.424805	8.889160	0.008606
10.440063	8.927002	0.009247
10.454712	8.933716	0.007660
10.469971	8.965454	0.010193
10.485229	8.965454	0.007324
10.499878	8.965454	0.006683
10.515137	8.991089	0.006683
10.529785	9.010010	0.008942
10.545044	9.016113	0.007965
10.560303	9.028931	0.008606
10.574951	9.048462	0.008606
10.590210	9.060669	0.008942
10.604858	9.060669	0.007019
10.620117	9.099121	0.007324
10.634766	9.105225	0.008606
10.650024	9.118042	0.008942
10.665283	9.143677	0.008301
10.679932	9.162598	0.010193
10.695190	9.156494	0.007965
10.709839	9.194946	0.007660
10.725098	9.188232	0.007019
10.739746	9.213867	0.010193
10.755005	9.207153	0.007660
10.770264	9.232788	0.007965
10.784912	9.264526	0.007965
10.800171	9.264526	0.007660
10.814819	9.290161	0.009552
10.830078	9.302979	0.007965
10.844727	9.309082	0.008301
10.859985	9.315796	0.007660
10.875244	9.334717	0.008606
10.889893	9.360352	0.008942
10.905151	9.366455	0.008301
10.919800	9.379272	0.007324
10.935059	9.398804	0.007019
10.949707	9.411011	0.008942
10.964966	9.449463	0.008301
10.980225	9.462280	0.008301
10.994873	9.468384	0.008301
11.010132	9.475098	0.008606
11.024780	9.512939	0.009552
11.040039	9.512939	0.008606
11.055298	9.519653	0.008301
11.069946	9.538574	0.008606
11.085205	9.551392	0.007965
11.099854	9.577026	0.009552
11.115112	9.577026	0.008606
11.129761	9.608765	0.008301
11.145020	9.595947	0.008606
11.160278	9.634399	0.008606
11.174927	9.627686	0.008301
11.190186	9.647217	0.008301
11.204834	9.672241	0.007965
11.220093	9.678955	0.007324
11.234741	9.685059	0.007965
11.250000	9.723511	0.008606
11.265259	9.729614	0.008301
11.279907	9.755249	0.008606
11.295166	9.749146	0.008301
11.309814	9.768066	0.007324
11.325073	9.799805	0.007660
11.339722	9.799805	0.007965
11.354980	9.819336	0.008606
11.370239	9.851074	0.008606
11.384888	9.838257	0.007660
11.400146	9.857178	0.008606
11.414795	9.863892	0.007324
11.430054	9.895630	0.007019
11.444702	9.914551	0.007965
11.459961	9.895630	0.007965
11.475220	9.933472	0.008301
11.489868	9.959106	0.008942
11.505127	9.959106	0.008301
11.519775	9.984741	0.007019
11.535034	10.003662	0.008606
11.550293	10.016479	0.008301
11.564941	10.029297	0.008301
11.580200	10.048218	0.008301
11.594849	10.054932	0.008606
11.610107	10.048218	0.008301
11.624756	10.086670	0.008301
11.640015	10.092773	0.008606
11.655273	10.099487	0.007965
11.669922	10.125122	0.007324
11.685181	10.137329	0.008606
11.699829	10.144043	0.008301
11.715088	10.131226	0.008606
11.729736	10.181885	0.008301
11.744995	10.201416	0.008606
11.760254	10.214233	0.007660
11.774902	10.214233	0.007324
11.790161	10.239258	0.008606
11.804810	10.264893	0.007965
11.820068	10.271606	0.009247
11.834717	10.277710	0.006683
11.849976	10.277710	0.009247
11.865234	10.335083	0.008606
11.879883	10.328979	0.008606
11.895142	10.335083	0.008301
11.909790	10.360718	0.008301
11.925049	10.354004	0.007965
11.939697	10.386353	0.008606
11.954956	10.398560	0.007965
11.970215	10.424194	0.008301
11.984863	10.443115	0.007965
12.000122	10.443115	0.008606
12.014771	10.455933	0.007019
12.030029	10.481567	0.007660
12.045288	10.500488	0.008942
12.059937	10.494385	0.008301
12.075195	10.513306	0.006683
12.089844	10.532837	0.007660
12.105103	10.557861	0.007660
12.119751	10.557861	0.009552
12.135010	10.577393	0.008606
12.150269	10.590210	0.008606
12.164917	10.621948	0.008301
12.180176	10.621948	0.007324
12.194824	10.640869	0.008606
12.210083	10.659790	0.008301
12.224731	10.653687	0.009552
12.239990	10.685425	0.008606
12.255249	10.704346	0.008942
12.269897	10.685425	0.007324
12.285156	10.723877	0.007660
12.299805	10.742798	0.007965
12.315063	10.774536	0.008301
12.329712	10.768433	0.008301
12.344971	10.781250	0.007965
12.360229	10.794067	0.008942
12.374878	10.806274	0.007019
12.390137	10.825806	0.008942
12.404785	10.838623	0.007965
12.420044	10.857544	0.008942
12.435303	10.863647	0.008606
12.449951	10.883179	0.007324
12.465210	10.921021	0.007965
12.479858	10.933838	0.008942
12.495117	10.946655	0.007660
12.509766	10.940552	0.008942
12.525024	10.946655	0.007019
12.540283	10.997925	0.007324
12.554932	10.991211	0.008942
12.570190	11.022949	0.006378
12.584839	11.016846	0.006378
12.600098	11.048584	0.007965
12.614746	11.061401	0.007660
12.630005	11.074219	0.008942
12.645264	11.093140	0.007965
12.659912	11.099854	0.007965
12.675171	11.118774	0.007324
12.689819	11.137695	0.008301
12.705078	11.131592	0.008942
12.719727	11.169434	0.007660
12.734985	11.163330	0.008301
12.750244	11.188965	0.008606
12.764893	11.201782	0.007965
12.780151	11.220703	0.007660
12.794800	11.233521	0.008606
12.810059	11.259155	0.007324
12.824707	11.246338	0.006683
12.839966	11.278076	0.008301
12.855225	11.309814	0.007965
12.869873	11.315918	0.008942
12.885132	11.335449	0.007019
12.899780	11.335449	0.008606
12.915039	11.341553	0.009888
12.930298	11.367187	0.008606
12.944946	11.398926	0.009247
12.960205	11.373291	0.007965
12.974854	11.417847	0.006683
12.990112	11.417847	0.007660
13.004761	11.463013	0.007019
13.020020	11.456299	0.009888
13.035278	11.494751	0.007660
13.049927	11.481934	0.008301
13.065186	11.513672	0.007965
13.079834	11.507568	0.008606
13.095093	11.539307	0.009552
13.109741	11.539307	0.008301
13.125000	11.564941	0.007019
13.140259	11.564941	0.007965
13.154907	11.577148	0.007660
13.170166	11.615601	0.009888
13.184814	11.602783	0.007324
13.200073	11.641235	0.008942
13.214722	11.654053	0.006683
13.229980	11.654053	0.007965
13.245239	11.660156	0.008301
13.259888	11.698608	0.006683
13.275146	11.736450	0.007324
13.289795	11.736450	0.008606
13.305054	11.736450	0.007324
13.319702	11.755981	0.007965
13.334961	11.768799	0.008301
13.350220	11.787720	0.008942
13.364868	11.787720	0.008301
13.380127	11.832275	0.007660
13.394775	11.826172	0.007660
13.410034	11.832275	0.008301
13.425293	11.851196	0.008606
13.439941	11.882935	0.007965
13.455200	11.895752	0.008942
13.469849	11.895752	0.008301
13.485107	11.940308	0.007660
13.499756	11.940308	0.006683
13.515015	11.959839	0.008606
13.530273	11.972656	0.007324
13.544922	11.984863	0.007660
13.560181	11.997681	0.007965
13.574829	11.997681	0.007660
13.590088	12.048950	0.008301
13.604736	12.055054	0.008606
13.619995	12.067871	0.009552
13.635254	12.093506	0.007019
13.649902	12.074585	0.007660
13.665161	12.106323	0.007660
13.679810	12.106323	0.007019
13.695068	12.119141	0.008606
13.709717	12.119141	0.009247
13.724976	12.189331	0.007660
13.740234	12.182617	0.009552
13.754883	12.189331	0.009247
13.770142	12.208252	0.007965
13.784790	12.227173	0.007660
13.800049	12.227173	0.007660
13.814697	12.265625	0.007660
13.829956	12.271729	0.008942
13.845215	12.278442	0.007660
13.859863	12.278442	0.007324
13.875122	12.297363	0.007019
13.889771	12.329102	0.008301
13.905029	12.360840	0.007324
13.920288	12.354736	0.008606
13.934937	12.386475	0.008301
13.950195	12.386475	0.007660
13.964844	12.418213	0.010193
13.980103	12.405396	0.008301
13.994751	12.424927	0.006683
14.010010	12.443848	0.007660
14.025269	12.443848	0.007965
14.039917	12.462769	0.007965
14.055176	12.482300	0.009552
14.069824	12.507324	0.008301
14.085083	12.520142	0.007019
14.099731	12.545776	0.007965
14.114990	12.551880	0.008301
14.130249	12.551880	0.007660
14.144897	12.597046	0.008301
14.160156	12.597046	0.007965
14.174805	12.597046	0.007965
14.190063	12.634888	0.007965
14.204712	12.634888	0.008301
14.219971	12.653809	0.008301
14.235229	12.686157	0.007965
14.249878	12.673340	0.006683
14.265137	12.711182	0.008606
14.279785	12.736816	0.009552
14.295044	12.736816	0.009552
14.310303	12.736816	0.008942
14.324951	12.743530	0.007660
14.340210	12.775269	0.008942
14.354858	12.794189	0.007324
14.370117	12.832642	0.008942
14.384766	12.813110	0.007019
